"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
140.011839;140.011839;(S)-b-amino-isobutyric acid;[M+K-H2];C4H9NO2;-9.45280e-5;-0.675142;140.011934;1 out of 5
140.011839;140.011839;2-amino-isobutyric acid;[M+K-H2];C4H9NO2;-9.45280e-5;-0.675142;140.011934;1 out of 5
140.011839;140.011839;3-amino-isobutanoic acid;[M+K-H2];C4H9NO2;-9.45280e-5;-0.675142;140.011934;1 out of 5
140.011839;140.011839;2-Amino-3-hydroxypropanoic acid;[M+Cl];C3H7NO3;-1.55084e-4;-1.107648;140.011994;1 out of 5
152.011509;152.011509;2S-amino-3-oxo-butanoic acid;[M+Cl];C4H7NO3;-4.85084e-4;-3.191090;152.011994;1 out of 5
152.995808;152.995808;"2,4,6-Octatriynoic acid";[M+Na-H2];C8H4O2;1.16320e-5;0.076028;152.995796;1 out of 5
152.995808;152.995808;3-methyl-2-oxo-butanoic acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;2-keto valeric acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;3-keto valeric acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;Levulinic acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;5-oxo-pentanoic acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;2methyl-3-ketovaleric acid;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;methyl 3-hydroxybut-2-enoate;[M+K-H2];C5H8O3;-1.41116e-4;-0.922351;152.995949;1 out of 5
152.995808;152.995808;xi-3-Hydroxy-2-oxobutanoic acid;[M+Cl];C4H6O4;-2.01672e-4;-1.318152;152.996010;1 out of 5
152.995808;152.995808;Succinic acid;[M+Cl];C4H6O4;-2.01672e-4;-1.318152;152.996010;1 out of 5
152.995808;152.995808;Methylmalonic acid;[M+Cl];C4H6O4;-2.01672e-4;-1.318152;152.996010;1 out of 5
165.991075;165.991075;Iminoaspartic acid;[M+Cl];C4H5NO4;-1.83640e-4;-1.106323;165.991259;1 out of 5
168.006909;168.006909;Agrocybin;[M+Na-H2];C8H5NO2;2.13600e-4;1.271378;168.006695;1 out of 5
168.006909;168.006909;2-oxo-5-amino-pentanoic acid;[M+K-H2];C5H9NO3;6.08520e-5;0.362200;168.006848;1 out of 5
168.006909;168.006909;2-amino-4-oxo-pentanoic acid;[M+K-H2];C5H9NO3;6.08520e-5;0.362200;168.006848;1 out of 5
168.006909;168.006909;5-amino-levulinic acid;[M+K-H2];C5H9NO3;6.08520e-5;0.362200;168.006848;1 out of 5
168.006909;168.006909;glutaramic acid;[M+K-H2];C5H9NO3;6.08520e-5;0.362200;168.006848;1 out of 5
168.043087;168.043087;6-amino-hexanoic acid;[M+K-H2];C6H13NO2;-1.46656e-4;-0.872728;168.043234;1 out of 5
168.043087;168.043087;2S-amino-hexanoic acid;[M+K-H2];C6H13NO2;-1.46656e-4;-0.872728;168.043234;1 out of 5
168.043087;168.043087;2S-Amino-3S-methylpentanoic acid;[M+K-H2];C6H13NO2;-1.46656e-4;-0.872728;168.043234;1 out of 5
168.043087;168.043087;2-Amino-4-methylpentanoic acid;[M+K-H2];C6H13NO2;-1.46656e-4;-0.872728;168.043234;1 out of 5
168.990763;168.990763;3-hydroxy-3-methyl-2-oxo-butanoic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;(S)-2-Acetolactate;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;(S)-4-hydroxy-2-oxopentanoic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;2-Acetolactate;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;2-Hydroxy-4-oxopentanoic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;dimethyl-malonic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;Ethylmalonic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990763;168.990763;Methylsuccinic acid;[M+K-H2];C5H8O4;-1.00736e-4;-0.596103;168.990864;1 out of 5
168.990910;168.990910;3-hydroxy-3-methyl-2-oxo-butanoic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;(S)-2-Acetolactate;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;(S)-4-hydroxy-2-oxopentanoic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;2-Acetolactate;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;2-Hydroxy-4-oxopentanoic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;dimethyl-malonic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;Ethylmalonic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
168.990910;168.990910;Methylsuccinic acid;[M+K-H2];C5H8O4;4.62640e-5;0.273766;168.990864;1 out of 5
171.006416;171.006416;"2,3-dihydroxy-valeric acid";[M+K-H2];C5H10O4;-9.78000e-5;-0.571908;171.006514;1 out of 5
171.006416;171.006416;"(R)-2,3-Dihydroxy-isovalerate";[M+K-H2];C5H10O4;-9.78000e-5;-0.571908;171.006514;1 out of 5
171.006416;171.006416;"2,3-Dihydroxy-2-methylbutanoic acid";[M+K-H2];C5H10O4;-9.78000e-5;-0.571908;171.006514;1 out of 5
174.040805;174.040805;2-amino-3-oxo-hexanedioic acid;[M-H];C6H9NO5;9.61200e-6;0.055228;174.040795;1 out of 5
175.024796;175.024796;"(4S,5S)-4,5-dihydroxy-2,6-dioxohexanoic acid";[M-H];C6H8O6;-1.49760e-5;-0.085565;175.024811;2 out of 5
175.024796;175.024796;2-hydroxy-3-oxoadipic acid;[M-H];C6H8O6;-1.49760e-5;-0.085565;175.024811;2 out of 5
175.024796;175.024796;"3-deoxy-D-glycero-hexo-2,5-diulosonic acid";[M-H];C6H8O6;-1.49760e-5;-0.085565;175.024811;2 out of 5
175.024796;175.024796;D-tagaturonic acid;[M-H2O-H];C6H10O7;-1.56600e-5;-0.089473;175.024812;1 out of 5
181.038546;181.038546;Adipamide;[M+K-H2];C6H12N2O2;6.33760e-5;0.350069;181.038483;1 out of 5
182.022537;182.022537;3-oxo-5S-amino-hexanoic acid;[M+K-H2];C6H11NO3;3.87880e-5;0.213095;182.022498;1 out of 5
188.995990;188.995990;Methyl furfuracrylate;[M+K-H2];C8H8O3;4.08840e-5;0.216322;188.995949;1 out of 5
188.995990;188.995990;6-Methylsalicylic acid;[M+K-H2];C8H8O3;4.08840e-5;0.216322;188.995949;1 out of 5
191.019714;191.019714;"2,5-didehydro-D-gluconic acid";[M-H];C6H8O7;-1.15960e-5;-0.060706;191.019726;2 out of 5
191.019714;191.019714;diketo-gulonic acid;[M-H];C6H8O7;-1.15960e-5;-0.060706;191.019726;2 out of 5
191.019714;191.019714;Galactaric acid;[M-H2O-H];C6H10O8;-1.22800e-5;-0.064287;191.019726;1 out of 5
191.019714;191.019714;Glucaric acid;[M-H2O-H];C6H10O8;-1.22800e-5;-0.064287;191.019726;1 out of 5
192.064837;192.064837;N-butanoyl-l-homoserine lactone;[M+Na-H2];C8H13NO3;6.26724e-4;3.263096;192.064210;1 out of 5
195.064477;195.064477;Suberic acid;[M+Na-H2];C8H14O4;6.01072e-4;3.081411;195.063876;1 out of 5
195.064477;195.064477;Ethyladipic acid;[M+Na-H2];C8H14O4;6.01072e-4;3.081411;195.063876;1 out of 5
196.038015;196.038015;5-Acetamidovalerate;[M+K-H2];C7H13NO3;-1.33276e-4;-0.679847;196.038148;1 out of 5
196.038015;196.038015;Aminoadipic acid;[M+Cl];C6H11NO4;-1.93832e-4;-0.988746;196.038209;1 out of 5
211.001438;211.001438;"Deca-2,4,6-triynedioic acid";[M+Na-H2];C10H6O4;1.62328e-4;0.769322;211.001276;1 out of 5
211.001438;211.001438;"6,7-dihydroxy-4-oxo-2-heptenoic acid";[M+K-H2];C7H10O5;9.58000e-6;0.045403;211.001428;1 out of 5
211.001438;211.001438;3-oxopimelic acid;[M+K-H2];C7H10O5;9.58000e-6;0.045403;211.001428;1 out of 5
211.001438;211.001438;"(4S,5S)-4,5-dihydroxy-2,6-dioxohexanoic acid";[M+Cl];C6H8O6;-5.09760e-5;-0.241591;211.001489;2 out of 5
211.001438;211.001438;2-hydroxy-3-oxoadipic acid;[M+Cl];C6H8O6;-5.09760e-5;-0.241591;211.001489;2 out of 5
211.001438;211.001438;"3-deoxy-D-glycero-hexo-2,5-diulosonic acid";[M+Cl];C6H8O6;-5.09760e-5;-0.241591;211.001489;2 out of 5
212.998507;212.998507;BBTOAc;[M+Na-H2];C10H8O2S;-6.60496e-4;-3.100932;212.999167;1 out of 5
213.017112;213.017112;"2,10-dihydroxy-4,6,8-decatriynoic acid";[M+Na-H2];C10H8O4;1.86264e-4;0.874409;213.016926;1 out of 5
213.017112;213.017112;3-propylmalic acid;[M+K-H2];C7H12O5;3.35160e-5;0.157339;213.017078;1 out of 5
213.017112;213.017112;"2,3-dimethyl-3-hydroxy-glutaric acid";[M+K-H2];C7H12O5;3.35160e-5;0.157339;213.017078;1 out of 5
213.017112;213.017112;2-isopropyl-malic acid;[M+K-H2];C7H12O5;3.35160e-5;0.157339;213.017078;1 out of 5
213.017112;213.017112;2-dehydro-3-deoxy-D-gluconic acid;[M+Cl];C6H10O6;-2.70400e-5;-0.126938;213.017139;1 out of 5
213.017112;213.017112;2-Keto-3-deoxy-D-gluconic acid;[M+Cl];C6H10O6;-2.70400e-5;-0.126938;213.017139;1 out of 5
215.032733;215.032733;"2E,4E,6Z,8Z-Decatetraenedioic acid";[M+Na-H2];C10H10O4;1.57200e-4;0.731052;215.032576;1 out of 5
215.032733;215.032733;"2E,4Z,6Z,8Z-Decatetraenedioic acid";[M+Na-H2];C10H10O4;1.57200e-4;0.731052;215.032576;1 out of 5
215.032733;215.032733;"2E,4E,6E,8E-Decatetraenedioic acid";[M+Na-H2];C10H10O4;1.57200e-4;0.731052;215.032576;1 out of 5
215.032733;215.032733;"Deca-4,6,8-triyne-1,1,2,3-tetraol";[M+Na-H2];C10H10O4;1.57200e-4;0.731052;215.032576;1 out of 5
215.032733;215.032733;Fuconic acid;[M+Cl];C6H12O6;-5.61040e-5;-0.260909;215.032789;1 out of 5
224.069342;224.069342;7-oxo-8-amino-nonanoic acid;[M+K-H2];C9H17NO3;-1.06404e-4;-0.474871;224.069448;1 out of 5
224.069342;224.069342;7-Keto-8-aminopelargonic acid;[M+K-H2];C9H17NO3;-1.06404e-4;-0.474871;224.069448;1 out of 5
226.996438;226.996438;"3,7-dideoxy-D-threo-hepto-2,6-diuolosonic acid";[M+K-H2];C7H10O6;9.49600e-5;0.418333;226.996343;1 out of 5
226.996438;226.996438;4-hydroxy-2-oxo-Heptanedioic acid;[M+K-H2];C7H10O6;9.49600e-5;0.418333;226.996343;1 out of 5
226.996438;226.996438;"2,4-dihydroxy-2-heptenedioc acid";[M+K-H2];C7H10O6;9.49600e-5;0.418333;226.996343;1 out of 5
226.996438;226.996438;"2,5-didehydro-D-gluconic acid";[M+Cl];C6H8O7;3.44040e-5;0.151562;226.996404;2 out of 5
226.996438;226.996438;diketo-gulonic acid;[M+Cl];C6H8O7;3.44040e-5;0.151562;226.996404;2 out of 5
229.049618;229.049618;Visnagin;[M-H];C13H10O4;-1.01380e-3;-4.426096;229.050632;2 out of 5
229.049618;229.049618;"methyl 10-acetoxy-8,9-epoxy-2Z-decen-4,6-diynoate";[M-H2O-H];C13H12O5;-1.01448e-3;-4.429082;229.050632;1 out of 5
229.050088;229.050088;Visnagin;[M-H];C13H10O4;-5.43800e-4;-2.374148;229.050632;2 out of 5
229.050088;229.050088;"methyl 10-acetoxy-8,9-epoxy-2Z-decen-4,6-diynoate";[M-H2O-H];C13H12O5;-5.44484e-4;-2.377134;229.050632;1 out of 5
229.050559;229.050559;Visnagin;[M-H];C13H10O4;-7.28000e-5;-0.317834;229.050632;2 out of 5
229.050559;229.050559;"methyl 10-acetoxy-8,9-epoxy-2Z-decen-4,6-diynoate";[M-H2O-H];C13H12O5;-7.34840e-5;-0.320820;229.050632;1 out of 5
229.051500;229.051500;Visnagin;[M-H];C13H10O4;8.68200e-4;3.790428;229.050632;2 out of 5
229.051500;229.051500;"methyl 10-acetoxy-8,9-epoxy-2Z-decen-4,6-diynoate";[M-H2O-H];C13H12O5;8.67516e-4;3.787442;229.050632;1 out of 5
230.058046;230.058046;2-hydroxy-iminostilbene;[M+Na-H2];C14H11NO;-6.84972e-4;-2.977379;230.058731;1 out of 5
232.983427;232.983427;"2-(hexa-5-en-1,3-diyn-1-yl)-5-(prop-1-yn-1-yl)thiophene";[M+K-H2];C13H8S;1.50744e-4;0.647016;232.983276;1 out of 5
233.038252;233.038252;(E)-4-stilbenol;[M+K-H2];C14H12O;8.31996e-4;3.570225;233.037420;1 out of 5
233.038252;233.038252;cis-stilbene oxide;[M+K-H2];C14H12O;8.31996e-4;3.570225;233.037420;1 out of 5
233.038252;233.038252;Isomycomycin;[M+Cl];C13H10O2;7.71440e-4;3.310369;233.037481;1 out of 5
233.038252;233.038252;Mycomycin;[M+Cl];C13H10O2;7.71440e-4;3.310369;233.037481;1 out of 5
233.038252;233.038252;Dehydrosafynol;[M+Cl];C13H10O2;7.71440e-4;3.310369;233.037481;1 out of 5
233.057530;233.057530;"2E,4E,6E,12E-Tetradecatetraene-8,10-diynoic acid";[M+Na-H2];C14H12O2;-8.66624e-4;-3.718484;233.058397;1 out of 5
233.057530;233.057530;"2E,4E,6E,12Z-Tetradecatetraene-8,10-diynoic acid";[M+Na-H2];C14H12O2;-8.66624e-4;-3.718484;233.058397;1 out of 5
233.057530;233.057530;(-)-Mycomycin;[M+Na-H2];C14H12O2;-8.66624e-4;-3.718484;233.058397;1 out of 5
233.057530;233.057530;Pinosylvin;[M+Na-H2];C14H12O2;-8.66624e-4;-3.718484;233.058397;1 out of 5
233.057530;233.057530;"4,4'-Dihydroxystilbene";[M+Na-H2];C14H12O2;-8.66624e-4;-3.718484;233.058397;1 out of 5
233.057530;233.057530;"11-oxo-undeca-5,8-dienoic acid";[M+K-H2];C11H16O3;-1.01937e-3;-4.373888;233.058549;1 out of 5
233.057530;233.057530;"11-oxo-undeca-5,9-dienoic acid";[M+K-H2];C11H16O3;-1.01937e-3;-4.373888;233.058549;1 out of 5
233.057530;233.057530;"5S,6S-epoxy-7-undecynoic acid";[M+K-H2];C11H16O3;-1.01937e-3;-4.373888;233.058549;1 out of 5
233.057530;233.057530;Isobutyl 2-furanpropionate;[M+K-H2];C11H16O3;-1.01937e-3;-4.373888;233.058549;1 out of 5
233.057530;233.057530;Modiolide A;[M+Cl];C10H14O4;-1.07993e-3;-4.633719;233.058610;1 out of 5
241.011890;241.011890;"(2R,3S)-2-methylcitric acid";[M+Cl];C7H10O7;-1.63660e-4;-0.679053;241.012054;1 out of 5
241.011890;241.011890;"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid";[M+Cl];C7H10O7;-1.63660e-4;-0.679053;241.012054;1 out of 5
241.011890;241.011890;Lipoic acid;[M+Cl];C8H14O2S2;-1.03269e-3;-4.284783;241.012923;1 out of 5
242.043494;242.043494;(R)-dihydrolipoamide;[M+Cl];C8H17NOS2;-1.06316e-3;-4.392431;242.044557;1 out of 5
242.043494;242.043494;Dihydrolipoamide;[M+Cl];C8H17NOS2;-1.06316e-3;-4.392431;242.044557;1 out of 5
245.043155;245.043155;4-methyl-5-carboxyethyl-2-furanacrylic acid;[M+Na-H2];C11H12O5;1.45160e-5;0.059239;245.043140;1 out of 5
265.027375;265.027375;Resveratrol;[M+K-H2];C14H12O3;1.25756e-4;0.474502;265.027249;1 out of 5
265.027375;265.027375;Visnagin;[M+Cl];C13H10O4;6.52000e-5;0.246012;265.027310;5 out of 5
267.028682;267.028682;Coumestrol;[M-H];C15H8O5;-1.21436e-3;-4.547641;267.029896;1 out of 5
267.028682;267.028682;Baptigenin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Orobol;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;2'-Hydroxygenistein;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;6-Hydroxygenistein;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Kaempferol;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Luteolin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Norartocarpetin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Scutellarein;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Isoscutellarein;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Fisetin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Unknown Name;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;134 out of 5
267.028682;267.028682;Datiscetin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;6-Hydroxygalangin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;8-Hydroxygalangin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Maritimetin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Aureusidin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;Helmon;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.028682;267.028682;omega-Hydroxyemodin;[M-H2O-H];C15H10O6;-1.21504e-3;-4.550202;267.029897;2 out of 5
267.029961;267.029961;Coumestrol;[M-H];C15H8O5;6.46440e-5;0.242085;267.029896;1 out of 5
267.029961;267.029961;Baptigenin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Orobol;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;2'-Hydroxygenistein;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;6-Hydroxygenistein;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Kaempferol;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Luteolin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Norartocarpetin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Scutellarein;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Isoscutellarein;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Fisetin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Unknown Name;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;134 out of 5
267.029961;267.029961;Datiscetin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;6-Hydroxygalangin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;8-Hydroxygalangin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Maritimetin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Aureusidin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;Helmon;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.029961;267.029961;omega-Hydroxyemodin;[M-H2O-H];C15H10O6;6.39600e-5;0.239524;267.029897;2 out of 5
267.030692;267.030692;Coumestrol;[M-H];C15H8O5;7.95644e-4;2.979606;267.029896;1 out of 5
267.030692;267.030692;Baptigenin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Orobol;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;2'-Hydroxygenistein;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;6-Hydroxygenistein;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Kaempferol;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Luteolin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Norartocarpetin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Scutellarein;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Isoscutellarein;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Fisetin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Unknown Name;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;134 out of 5
267.030692;267.030692;Datiscetin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;6-Hydroxygalangin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;8-Hydroxygalangin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Maritimetin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Aureusidin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;Helmon;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
267.030692;267.030692;omega-Hydroxyemodin;[M-H2O-H];C15H10O6;7.94960e-4;2.977045;267.029897;2 out of 5
272.842546;272.842546;Ethyl 2-Bromo-2-iodoacetate;[M-H2O-H];C4H6BrIO2;7.97468e-4;2.922822;272.841749;1 out of 5
291.006419;291.006419;Daidzein;[M+K-H2];C15H10O4;-9.48000e-5;-0.325766;291.006514;1 out of 5
